Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Masda,suv,6,1998,,2001,"50,983 SAR",134341,8.07,4WD,standard,Makkah,7,2,Black,individual,0
Nesshan,sedan,8,2007,"57,129 SAR",2012,"28,073 SAR",93164,7.66,2WD,standard,Dammam,11,3,Color Blue,individual,0
Wolksvagon,sedan,6,2007,"68,555 SAR",2011,"43,956 SAR",54981,6200.0mpl,2WD,standard,Riyadh,11,-2,Black,individual,1
Fourd,suv,4,1992,,1997,"47,558 SAR",84435,3.38,4WD,standard,Dammam,5,2,Black,individual,0
Fourd,crossover,4,1993,"87,287 SAR",1997,"46,478 SAR",147882,5.37,4WD,standard,Dhahran,1,1,Blue,individual,0
Wolksvagon,suv,6,1993,,1998,"46,605 SAR",60451,9.06,2WD,STANDARD,Makkah,1,2,Silver,individual,0
Shevy,crossover,6,1997,"78,735 SAR",2002,"35,005 SAR",43284,6400.0mpl,2WD,standard,Dhahran,11,-5,Red,individual,0
JournalMotors,crossover,4,2002,"86,930 SAR",2009,"37,162 SAR",137912,7270.0mpl,2WD,standard,Jeddah,8,2,Red Color,individual,0
Toyoda,suv,6,1997,"101,231 SAR",1998,"83,819 SAR",22503,10.22,4WD,STANDARD,Dhahran,8,2,Gray,individual,0
Masda,crossover,4,2006,,2011,"33,027 SAR",51548,10.61,2WD,standard,Makkah,4,3,Gray,company,0
Nesshan,crossover,4,2002,,2007,"44,639 SAR",213687,18.13,2WD,premium,Riyadh,8,-5,Color Black,company,0
BeEmW,suv,4,2004,"113,052 SAR",2009,"50,262 SAR",104965,8820.0mpl,2WD,standard,Riyadh,7,2,Color Black,company,0
Wolksvagon,sedan,6,1997,,2004,"53,783 SAR",146600,15370.0mpl,4WD,PREMIUM,Makkah,4,1,Silver,individual,0
Fourd,suv,4,1992,"89,141 SAR",1997,"41,613 SAR",45270,4370.0mpl,2WD,STANDARD,Dammam,13,-2,Gray Color,individual,1
Wolksvagon,crossover,4,1997,,2002,"42,375 SAR",43652,14310.0mpl,2WD,STANDARD,Jeddah,1,3,Black,individual,1
Shevy,sedan,6,2002,"86,930 SAR",2006,"43,851 SAR",86358,6110.0mpl,4WD,standard,Riyadh,12,1,Color Black,individual,0
Fourd,suv,4,2008,"171,320 SAR",2010,"101,582 SAR",85743,4.58,2WD,PREMIUM,Madinah,6,3,Silver,individual,0
JournalMotors,sedan,6,2000,"69,628 SAR",2004,"35,123 SAR",87164,6.56,2WD,STANDARD,Jeddah,11,3,White,individual,0
Toyoda,suv,4,1995,,2003,"46,995 SAR",94561,11760.0mpl,4WD,PREMIUM,Riyadh,1,2,White Color,company,0
Honta,suv,6,1998,,1999,"51,498 SAR",40127,10780.0mpl,2WD,standard,Makkah,6,2,Red,individual,0
JournalMotors,sedan,4,2002,,2006,"38,370 SAR",83567,10.58,2WD,STANDARD,Jeddah,4,-2,Brown,individual,1
Shevy,sedan,4,2000,"69,628 SAR",2004,"35,123 SAR",87491,9.5,2WD,standard,Jeddah,9,2,Brown,company,0
Shevy,crossover,6,2003,,2008,"41,611 SAR",241062,5960.0mpl,2WD,standard,Dammam,2,1,Color Black,individual,0
Honta,crossover,6,2008,,2015,"38,546 SAR",162067,13.48,2WD,standard,Riyadh,3,-2,Blue,individual,1
Shevy,sedan,8,1994,"61,828 SAR",2001,"26,365 SAR",310443,5.03,2WD,standard,Dhahran,4,-3,Silver,individual,1
Fourd,sedan,4,2003,"73,890 SAR",2007,"37,273 SAR",54986,7.49,2WD,standard,Dammam,5,2,Brown,individual,0
JournalMotors,suv,4,2001,"106,532 SAR",2003,"66,325 SAR",77856,4.09,2WD,standard,Makkah,5,3,Black,individual,1
Toyoda,suv,8,2001,"91,313 SAR",2001,"68,046 SAR",728,7850.0mpl,2WD,standard,Dammam,6,-3,White Color,company,0
Nesshan,sedan,6,2003,,2006,"34,399 SAR",57534,16.11,2WD,standard,Dhahran,10,-3,Black,individual,0
Nesshan,suv,4,2005,"82,367 SAR",2007,"59,661 SAR",33077,13.84,2WD,standard,Jeddah,13,2,Color Black,individual,1
Toyoda,suv,4,2009,"106,988 SAR",2016,"55,366 SAR",141257,11880.0mpl,2WD,standard,Dammam,7,-3,White,company,0
Nesshan,suv,4,2009,"89,156 SAR",2015,"48,655 SAR",115903,17120.0mpl,2WD,standard,Riyadh,8,3,Blue,individual,1
Toyoda,sedan,4,2005,"65,893 SAR",2008,"49,512 SAR",65978,23.83,2WD,standard,Dhahran,9,-3,Red Color,individual,0
Shevy,crossover,4,1997,,2002,"35,005 SAR",91993,7.29,2WD,standard,Dhahran,5,2,Red Color,company,0
Fourd,sedan,8,2003,,2006,"52,537 SAR",69462,5580.0mpl,4WD,STANDARD,Jeddah,4,2,Color Black,individual,1
JournalMotors,suv,4,1998,"100,387 SAR",2006,"25,749 SAR",86219,2330.0mpl,2WD,standard,Dammam,6,1,Gray,company,0
JournalMotors,crossover,8,2002,"104,316 SAR",2003,"75,316 SAR",47252,2.44,4WD,standard,Dammam,1,2,Red,company,0
JournalMotors,sedan,4,1999,,2007,"16,633 SAR",350948,6.23,2WD,standard,Makkah,4,2,Gray,individual,0
Honta,suv,4,1993,"64,945 SAR",2000,"32,220 SAR",145863,14.6,2WD,STANDARD,Jeddah,4,-5,Silver,company,1
Huendae,sedan,4,2005,"54,911 SAR",2007,"39,584 SAR",71599,17.78,2WD,STANDARD,Jeddah,10,2,Gray Color,individual,0
Huendae,sedan,4,1999,"48,759 SAR",2003,"28,408 SAR",149254,17.68,2WD,standard,Riyadh,10,2,Blue,individual,0
Honta,suv,4,1993,"64,945 SAR",1996,"49,383 SAR",139138,15650.0mpl,2WD,STANDARD,Dhahran,3,2,Black,company,1
Shevy,sedan,6,2005,"76,875 SAR",2010,"37,976 SAR",107217,3380.0mpl,2WD,standard,Makkah,3,1,White,individual,0
Geep,suv,6,2006,,2008,"73,412 SAR",16720,5.07,2WD,standard,Dammam,4,-3,Gray Color,individual,0
Huendae,suv,4,1999,"73,139 SAR",2004,"34,143 SAR",217886,10230.0mpl,2WD,STANDARD,Makkah,8,1,Blue,individual,0
JournalMotors,crossover,4,2004,"108,530 SAR",2010,"48,716 SAR",53870,6.56,4WD,standard,Dhahran,4,-5,Gray,individual,1
Shevy,suv,4,1992,"149,757 SAR",1998,"60,820 SAR",234849,6.34,4WD,premium,Riyadh,4,2,Silver Color,individual,0
Huendae,suv,4,1994,,1995,"57,842 SAR",21578,15.71,2WD,standard,Madinah,8,-5,White Color,individual,1
JournalMotors,suv,4,1999,"102,395 SAR",2005,"39,505 SAR",198577,7.42,2WD,standard,Dhahran,6,-5,Red,individual,0
Honta,crossover,4,2005,"92,251 SAR",2006,"69,236 SAR",47411,17.04,2WD,premium,Madinah,11,-5,White,company,0
Toyoda,sedan,6,1999,"58,511 SAR",2003,"41,486 SAR",191144,15680.0mpl,2WD,STANDARD,Jeddah,2,1,Red,company,0
Toyoda,sedan,4,2001,,2009,"18,901 SAR",60900,14540.0mpl,2WD,STANDARD,Dhahran,12,2,Black,individual,0
Toyoda,crossover,8,2004,"93,026 SAR",2012,"32,013 SAR",172652,7.76,4WD,standard,Madinah,2,4,Gray,individual,1
BeEmW,suv,4,1996,"115,787 SAR",2002,"51,973 SAR",136019,3.5,4WD,standard,Riyadh,6,-3,Black,individual,1
Toyoda,crossover,4,1993,"62,348 SAR",1996,"44,506 SAR",134319,15090.0mpl,2WD,STANDARD,Jeddah,7,-5,Gray,individual,0
Shevy,crossover,8,2004,,2007,"51,036 SAR",19267,2.85,2WD,standard,Dhahran,8,2,Silver,individual,0
Fourd,sedan,4,2006,"109,778 SAR",2008,"68,517 SAR",31534,5.11,2WD,PREMIUM,Riyadh,6,1,Red,individual,0
Shevy,sedan,4,2002,"72,441 SAR",2006,"40,603 SAR",27300,10130.0mpl,2WD,standard,Dammam,3,-5,Black,company,0
Shevy,suv,6,1999,,2003,"72,314 SAR",54047,3.41,2WD,premium,Dhahran,5,-5,Silver Color,individual,0
JournalMotors,suv,4,1993,"90,924 SAR",1999,"38,870 SAR",59565,6.16,2WD,STANDARD,Madinah,9,3,Black,individual,0
Wolksvagon,crossover,8,1995,,2001,"40,282 SAR",97242,7000.0mpl,4WD,standard,Jeddah,7,2,Black,individual,0
Honta,sedan,4,2001,"60,875 SAR",2003,"48,760 SAR",83875,24.22,4WD,STANDARD,Madinah,1,2,Red,individual,0
Fourd,crossover,4,1996,,1999,"43,449 SAR",106533,4.61,2WD,STANDARD,Dhahran,4,3,Gray,individual,1
Huendae,sedan,8,1999,,2001,"44,736 SAR",87677,9640.0mpl,2WD,premium,Dammam,9,2,Red,individual,0
Fourd,crossover,4,2001,"102,271 SAR",2009,"27,544 SAR",96088,6.3,4WD,standard,Makkah,9,-3,Silver,individual,1
Honta,crossover,4,2002,"86,930 SAR",2005,"54,218 SAR",35494,12350.0mpl,2WD,premium,Madinah,9,2,Silver Color,company,0
BeEmW,crossover,4,1998,,1998,"49,438 SAR",976,8.73,2WD,standard,Madinah,12,1,Gray,individual,0
JournalMotors,suv,4,1996,,2002,"41,249 SAR",124115,3920.0mpl,2WD,STANDARD,Madinah,4,2,Silver Color,individual,0
Fourd,crossover,8,2007,"95,978 SAR",2010,"56,868 SAR",25435,3.09,2WD,standard,Jeddah,6,1,Red Color,individual,1
Shevy,crossover,8,1999,"81,916 SAR",2001,"48,571 SAR",73737,3.24,2WD,standard,Makkah,8,2,Gray,individual,0
BeEmW,sedan,4,2001,"85,225 SAR",2006,"39,996 SAR",200067,6.97,4WD,standard,Riyadh,2,1,Brown,individual,0
Nesshan,crossover,6,1997,,2002,"30,706 SAR",30448,14.69,2WD,standard,Madinah,2,2,Black,individual,0
Honta,suv,8,2001,,2005,"53,739 SAR",163170,8.82,4WD,standard,Dammam,2,3,Gray,company,0
Wolksvagon,suv,4,1998,,2002,"58,382 SAR",75641,7.91,2WD,standard,Dhahran,2,3,Red,individual,0
JournalMotors,sedan,4,2003,,2007,"42,492 SAR",137443,3270.0mpl,4WD,standard,Jeddah,5,-2,Black,company,0
Fourd,crossover,4,1994,"74,194 SAR",1997,"41,867 SAR",34741,7110.0mpl,2WD,standard,Makkah,5,-5,Black,company,0
Shevy,suv,6,2002,"108,662 SAR",2003,"78,041 SAR",10087,3710.0mpl,2WD,standard,Jeddah,6,-2,Black,company,1
Honta,sedan,4,2003,"52,779 SAR",2007,"32,369 SAR",35253,25.13,2WD,standard,Riyadh,6,2,Silver,individual,0
JournalMotors,sedan,4,1997,"65,612 SAR",2000,"37,024 SAR",69058,4380.0mpl,2WD,STANDARD,Riyadh,9,2,White,individual,0
Wolksvagon,crossover,4,1999,,2003,"45,258 SAR",131253,9.95,2WD,standard,Madinah,2,2,Gray Color,individual,0
JournalMotors,sedan,6,1999,,1999,"46,691 SAR",1380,3860.0mpl,2WD,standard,Madinah,3,-5,Red,individual,0
JournalMotors,suv,4,1998,"120,465 SAR",2005,"57,220 SAR",75841,4.08,4WD,standard,Jeddah,3,1,Silver,individual,0
Masda,suv,6,2006,"84,014 SAR",2010,"49,184 SAR",22845,7850.0mpl,2WD,STANDARD,Riyadh,6,1,Black,individual,1
JournalMotors,suv,4,2000,,2006,"65,816 SAR",245434,6.89,2WD,premium,Dammam,3,-5,White Color,individual,1
Shevy,crossover,4,2004,,2008,"72,815 SAR",182241,9.55,4WD,premium,Riyadh,12,3,Black,individual,0
Nesshan,crossover,4,1995,"54,055 SAR",1999,"33,152 SAR",63757,21.12,2WD,standard,Jeddah,4,-2,Silver,company,0
Shevy,suv,4,1997,,2000,"81,640 SAR",51925,4.29,2WD,PREMIUM,Riyadh,11,-3,Red Color,company,1
Huendae,suv,8,1997,"70,299 SAR",1998,"50,488 SAR",46838,9420.0mpl,2WD,STANDARD,Jeddah,11,-2,White Color,individual,0
Honta,crossover,6,2000,"100,265 SAR",2005,"54,744 SAR",46979,11280.0mpl,4WD,PREMIUM,Dammam,3,1,Silver,individual,0
Huendae,sedan,8,1997,,2001,"31,356 SAR",41495,11.35,4WD,standard,Dhahran,4,-5,Silver Color,company,0
Shevy,sedan,4,1999,"95,569 SAR",2005,"40,855 SAR",109194,4.67,2WD,PREMIUM,Riyadh,4,2,Blue,company,0
Honta,suv,6,2005,,2013,"22,183 SAR",357333,11070.0mpl,2WD,standard,Madinah,4,2,White Color,individual,0
BeEmW,suv,4,2003,"155,170 SAR",2007,"82,189 SAR",35093,5.14,2WD,premium,Madinah,5,2,Gray,individual,1
BeEmW,sedan,8,2006,"109,778 SAR",2011,"48,807 SAR",77982,4.24,2WD,premium,Dhahran,6,2,Black,individual,0
BeEmW,suv,8,1997,,2003,"67,150 SAR",275983,2.37,4WD,premium,Makkah,10,1,Gray,individual,0
Geep,crossover,4,2007,"134,369 SAR",2011,"71,171 SAR",81255,6.91,2WD,PREMIUM,Madinah,6,-3,Brown,individual,1
Shevy,sedan,6,1996,"64,326 SAR",2001,"25,739 SAR",252688,5.44,2WD,standard,Riyadh,11,-3,Silver,individual,0
Honta,sedan,4,2007,"57,129 SAR",2014,"32,909 SAR",270471,24.45,2WD,standard,Dhahran,3,1,Silver,individual,1
Masda,sedan,4,1998,"80,310 SAR",2003,"43,410 SAR",99969,22.65,4WD,premium,Jeddah,8,2,White,individual,0
Toyoda,suv,4,2008,"104,890 SAR",2015,"56,994 SAR",78728,7.96,2WD,STANDARD,Makkah,6,1,Color Black,individual,1
JournalMotors,crossover,4,2000,"83,554 SAR",2002,"52,150 SAR",41683,4110.0mpl,2WD,standard,Riyadh,4,-3,Silver Color,individual,0
Wolksvagon,suv,4,2000,"89,522 SAR",2002,"61,043 SAR",81497,13.4,2WD,standard,Madinah,5,4,Black,company,0
Huendae,suv,4,1993,"64,945 SAR",1996,"42,531 SAR",24417,11.53,2WD,standard,Makkah,6,2,Gray,individual,1
Wolksvagon,suv,4,2005,"98,840 SAR",2010,"53,195 SAR",98018,7870.0mpl,2WD,standard,Jeddah,7,-2,Blue,company,0
Nesshan,suv,4,2004,,2008,"72,802 SAR",32040,17.66,2WD,premium,Madinah,10,-3,Red Color,individual,1
Fourd,suv,8,2002,"130,395 SAR",2009,"58,531 SAR",159488,2.56,4WD,STANDARD,Jeddah,4,1,Color Black,individual,1
Nesshan,sedan,6,1997,"46,866 SAR",2003,"22,088 SAR",124683,10130.0mpl,2WD,standard,Dammam,5,-2,White,individual,1
Huendae,sedan,4,1994,"44,163 SAR",1996,"30,465 SAR",14342,11770.0mpl,2WD,STANDARD,Jeddah,5,3,Color Black,individual,0
Toyoda,sedan,8,1999,"70,214 SAR",2004,"37,694 SAR",175528,13800.0mpl,4WD,standard,Makkah,5,2,Gray Color,individual,1
Nesshan,suv,6,1999,,2004,"50,316 SAR",53995,12.15,2WD,premium,Jeddah,5,2,Gray,individual,0
Huendae,crossover,4,2004,"64,601 SAR",2010,"31,897 SAR",199501,19070.0mpl,2WD,STANDARD,Madinah,5,-3,Black,individual,0
JournalMotors,suv,8,2004,"135,663 SAR",2012,"33,057 SAR",287477,2.95,4WD,standard,Riyadh,4,1,Gray,company,0
Huendae,suv,6,1999,"73,139 SAR",2000,"55,293 SAR",21014,11.8,2WD,STANDARD,Makkah,5,2,Red,company,0
Toyoda,crossover,4,2005,"79,072 SAR",2012,"40,817 SAR",221466,7.22,2WD,standard,Makkah,5,1,White,company,1
Nesshan,suv,8,2005,"82,367 SAR",2009,"48,219 SAR",76012,8.34,2WD,standard,Dammam,7,2,Gray,individual,1
Fourd,sedan,6,2003,"73,890 SAR",2006,"41,696 SAR",60854,4.49,2WD,STANDARD,Dammam,5,1,Red Color,individual,0
Honta,sedan,4,2002,"62,093 SAR",2008,"32,517 SAR",292716,11.56,4WD,standard,Riyadh,1,2,Gray Color,individual,1
JournalMotors,crossover,4,1996,,2001,"56,054 SAR",102469,10320.0mpl,2WD,premium,Jeddah,3,2,Silver,company,1
Toyoda,sedan,4,1997,,2001,"39,665 SAR",38858,17.34,2WD,standard,Jeddah,6,-2,White,individual,1
Masda,suv,4,2002,"108,662 SAR",2003,"78,041 SAR",38656,12.63,2WD,PREMIUM,Riyadh,5,1,Silver,individual,0
JournalMotors,suv,4,2006,"141,144 SAR",2011,"65,890 SAR",114475,4.07,4WD,standard,Jeddah,8,2,Silver,individual,1
Wolksvagon,sedan,4,1999,,2006,"30,203 SAR",264556,12.1,2WD,standard,Riyadh,6,3,Black,individual,1
Fourd,suv,6,2005,"138,376 SAR",2013,"41,409 SAR",139304,3.21,4WD,standard,Jeddah,2,3,Color Black,individual,1
BeEmW,sedan,4,1991,"81,567 SAR",1995,"41,146 SAR",47889,12.43,2WD,premium,Dhahran,5,1,White,individual,0
Masda,sedan,4,2005,"54,911 SAR",2011,"27,112 SAR",290366,19.84,2WD,standard,Jeddah,6,2,Black,individual,0
Fourd,sedan,4,2006,"109,778 SAR",2014,"31,286 SAR",66589,8280.0mpl,2WD,premium,Jeddah,1,2,Silver,individual,0
Fourd,suv,8,2005,,2013,"37,268 SAR",140753,4460.0mpl,4WD,standard,Riyadh,10,3,Red,individual,1
Nesshan,crossover,4,1999,"98,299 SAR",2004,"59,038 SAR",49585,17770.0mpl,4WD,premium,Dhahran,2,1,Red Color,individual,0
Mercetes,sedan,4,2004,"75,368 SAR",2009,"30,157 SAR",252144,9680.0mpl,2WD,standard,Jeddah,6,3,Gray,individual,0
Fourd,sedan,4,2005,"92,251 SAR",2009,"44,209 SAR",77081,7.58,4WD,standard,Jeddah,10,4,Black,individual,0
Wolksvagon,suv,4,1999,"105,321 SAR",2002,"71,944 SAR",58080,6.9,4WD,standard,Makkah,4,1,Silver,individual,0
Masda,suv,6,2002,,2006,"84,818 SAR",74006,5.63,4WD,PREMIUM,Dhahran,2,3,Silver,company,1
Honta,suv,4,2002,"93,139 SAR",2010,"26,404 SAR",53951,14.93,4WD,STANDARD,Jeddah,4,3,White,individual,0
Honta,sedan,6,1991,"49,939 SAR",1996,"25,644 SAR",55795,17560.0mpl,4WD,STANDARD,Dhahran,6,4,White,individual,0
JournalMotors,crossover,6,1993,"101,835 SAR",1998,"47,539 SAR",30670,6.72,2WD,PREMIUM,Makkah,8,3,Red Color,individual,1
Toyoda,crossover,4,2002,,2004,"68,807 SAR",45311,16.25,2WD,standard,Jeddah,1,1,Color Black,individual,0
Wolksvagon,sedan,4,1998,"57,364 SAR",1999,"52,247 SAR",10309,15.41,2WD,standard,Jeddah,8,2,Black,individual,0
Toyoda,sedan,4,1997,"67,487 SAR",2004,"36,496 SAR",302715,21.61,4WD,STANDARD,Dammam,4,2,Gray Color,company,0
Toyoda,crossover,4,2006,,2010,"49,250 SAR",82019,10130.0mpl,2WD,standard,Makkah,5,-3,Silver,company,0
Masda,suv,4,2004,"80,752 SAR",2012,"24,037 SAR",76692,8.62,2WD,standard,Jeddah,7,-5,Black,individual,1
Honta,suv,6,2000,"104,443 SAR",2004,"58,232 SAR",50183,10660.0mpl,2WD,premium,Riyadh,12,3,Silver,individual,0
Masda,suv,6,1999,"102,395 SAR",2005,"48,260 SAR",123468,7.79,2WD,premium,Riyadh,8,4,Blue,individual,1
Toyoda,sedan,4,1994,,2001,"27,424 SAR",143866,14060.0mpl,2WD,standard,Jeddah,10,2,White,individual,0
Shevy,suv,4,2002,,2008,"48,775 SAR",103159,5.8,2WD,standard,Jeddah,6,-3,Black,company,1
Toyoda,suv,6,2003,"95,002 SAR",2009,"49,040 SAR",198244,10.59,2WD,STANDARD,Madinah,4,3,Color Blue,individual,1
Huendae,sedan,4,2000,,2005,"28,227 SAR",96683,19.59,2WD,standard,Madinah,8,-5,Color Blue,company,1
Huendae,crossover,4,2000,"71,618 SAR",2004,"46,119 SAR",77845,20.13,4WD,standard,Jeddah,8,-5,Blue,individual,1
Geep,suv,4,2005,,2007,"75,571 SAR",45797,5.51,2WD,standard,Jeddah,4,3,Red,company,1
Toyoda,sedan,4,1995,"75,678 SAR",1996,"72,756 SAR",15506,19.04,2WD,PREMIUM,Riyadh,3,4,Black,individual,0
Honta,sedan,4,2004,"53,834 SAR",2009,"30,716 SAR",185318,19120.0mpl,2WD,standard,Jeddah,3,3,Gray Color,individual,0
Fourd,sedan,8,2000,"83,554 SAR",2003,"52,257 SAR",127130,4.03,4WD,standard,Riyadh,3,2,Black,individual,1
Toyoda,sedan,4,1993,"51,956 SAR",1997,"36,644 SAR",81825,17010.0mpl,2WD,STANDARD,Makkah,13,-2,Color Black,company,1
Honta,sedan,8,1993,,1996,"27,004 SAR",29421,14460.0mpl,2WD,standard,Dhahran,7,1,White,individual,0
Fourd,sedan,6,2008,,2014,"41,850 SAR",145685,7690.0mpl,4WD,STANDARD,Riyadh,6,2,Brown,individual,0
Fourd,suv,4,2003,"186,204 SAR",2006,"105,074 SAR",32756,5650.0mpl,4WD,premium,Dhahran,11,3,White,individual,0
Wolksvagon,sedan,6,2000,,2004,"42,518 SAR",27354,10760.0mpl,2WD,standard,Makkah,3,2,Red,individual,1
Nesshan,suv,4,2006,,2010,"48,949 SAR",135050,17.23,2WD,standard,Madinah,6,-3,White,individual,0
Mercetes,sedan,4,2008,,2012,"49,384 SAR",49539,7.9,4WD,STANDARD,Jeddah,10,2,Gray,individual,0
Huendae,sedan,6,2005,,2009,"40,718 SAR",176683,12.05,2WD,premium,Jeddah,7,1,Blue,individual,0
Toyoda,sedan,6,2007,,2014,"42,572 SAR",72150,9.53,4WD,STANDARD,Madinah,10,2,Silver,individual,0
Nesshan,suv,4,1996,,1997,"68,777 SAR",7178,18970.0mpl,4WD,standard,Jeddah,8,2,White,individual,0
JournalMotors,sedan,4,2006,"78,413 SAR",2009,"44,248 SAR",49411,3.53,2WD,STANDARD,Riyadh,9,2,White Color,company,0
Toyoda,suv,8,2004,"116,283 SAR",2012,"37,911 SAR",132995,6.52,4WD,standard,Makkah,7,2,Gray,individual,1
Nesshan,suv,4,2000,"74,602 SAR",2004,"41,594 SAR",34594,11.09,2WD,STANDARD,Dhahran,6,3,White,individual,0
JournalMotors,suv,4,2005,,2010,"51,268 SAR",99410,6.14,2WD,standard,Dammam,4,2,Gray,individual,0
Toyoda,crossover,4,2004,"93,026 SAR",2007,"70,606 SAR",19529,12610.0mpl,4WD,standard,Dhahran,3,3,Silver,individual,0
Fourd,sedan,4,2000,"116,976 SAR",2006,"55,563 SAR",65457,7390.0mpl,4WD,PREMIUM,Dhahran,3,1,Red,individual,0
BeEmW,crossover,4,1998,"80,310 SAR",2005,"32,615 SAR",281574,2.77,2WD,STANDARD,Riyadh,7,2,Silver,company,0
Toyoda,sedan,4,1990,"58,752 SAR",1993,"51,504 SAR",66820,18.07,4WD,standard,Makkah,0,-3,Gray Color,company,1
Honta,suv,4,1998,,2002,"48,863 SAR",36090,15.06,2WD,standard,Dammam,3,-3,Black,individual,0
Shevy,suv,4,1995,"94,597 SAR",2002,"44,933 SAR",152872,4.3,2WD,standard,Madinah,2,1,Black,individual,0
Shevy,suv,4,1997,"165,344 SAR",1997,"101,785 SAR",799,3.7,4WD,premium,Riyadh,4,3,Blue,individual,0
Honta,sedan,4,2005,"54,911 SAR",2010,"29,681 SAR",97526,17510.0mpl,2WD,standard,Makkah,4,3,Red,individual,0
Honta,sedan,6,2005,,2013,"17,980 SAR",79707,15670.0mpl,2WD,standard,Madinah,6,2,Silver,individual,1
Wolksvagon,crossover,4,2001,"87,660 SAR",2007,"52,924 SAR",73518,11.2,4WD,standard,Madinah,1,3,Gray,company,1
Honta,suv,4,2005,"138,376 SAR",2007,"110,254 SAR",34501,16.76,4WD,premium,Dhahran,11,3,Black,company,1
BeEmW,suv,4,2009,"124,819 SAR",2012,"70,435 SAR",154382,4.76,2WD,standard,Riyadh,1,2,Silver,company,0
Nesshan,crossover,6,1993,,1996,"57,465 SAR",49869,12.0,4WD,premium,Madinah,0,4,Black,company,0
Shevy,suv,4,2004,"113,052 SAR",2010,"50,746 SAR",33580,6.51,2WD,STANDARD,Dammam,6,-2,Red,individual,1
Toyoda,sedan,4,1999,,2003,"55,024 SAR",38484,18.55,4WD,standard,Makkah,3,2,White,individual,1
JournalMotors,crossover,4,2005,"92,251 SAR",2011,"41,409 SAR",58418,9.28,2WD,standard,Dhahran,6,2,Black,company,1
Shevy,sedan,4,2003,,2008,"39,323 SAR",235730,11.17,4WD,STANDARD,Makkah,7,-5,White,individual,1
Masda,sedan,6,1998,"47,803 SAR",2005,"21,457 SAR",309353,10400.0mpl,2WD,standard,Jeddah,9,2,Black,individual,0
BeEmW,suv,4,1997,"165,344 SAR",2005,"42,410 SAR",96926,8.09,4WD,premium,Madinah,5,3,Blue,individual,0
Masda,sedan,8,2002,"62,093 SAR",2010,"17,603 SAR",192408,11930.0mpl,4WD,standard,Makkah,5,3,Black,individual,0
JournalMotors,crossover,4,1997,"78,735 SAR",2002,"35,005 SAR",85799,3990.0mpl,2WD,STANDARD,Makkah,5,3,Black,individual,0
Huendae,sedan,4,2006,"94,096 SAR",2007,"82,597 SAR",47157,16040.0mpl,4WD,premium,Dammam,1,3,Silver,individual,0
Huendae,sedan,6,1996,"45,947 SAR",1998,"30,111 SAR",82550,10.79,2WD,standard,Madinah,5,2,White Color,company,0
Masda,sedan,4,2005,"65,893 SAR",2010,"32,298 SAR",186109,13.28,4WD,standard,Dhahran,7,1,Black,individual,1
Shevy,crossover,4,2005,,2012,"39,437 SAR",73871,8.11,2WD,STANDARD,Jeddah,5,3,Gray,individual,0
Fourd,sedan,6,2005,"76,875 SAR",2008,"45,549 SAR",43701,5.15,2WD,STANDARD,Madinah,9,2,Gray,individual,1
JournalMotors,suv,6,2004,,2010,"50,746 SAR",49991,5.05,2WD,standard,Makkah,5,2,Blue,individual,1
Nesshan,suv,6,2005,,2010,"42,498 SAR",99257,11.35,2WD,standard,Jeddah,8,2,White Color,company,1
Shevy,sedan,4,2004,"90,442 SAR",2009,"38,199 SAR",203731,10.59,4WD,standard,Dammam,5,2,Silver,individual,0
Fourd,sedan,6,2005,"129,151 SAR",2009,"65,150 SAR",44909,8870.0mpl,4WD,premium,Dhahran,6,-3,Brown,individual,0
Fourd,sedan,4,1999,"68,263 SAR",2003,"34,435 SAR",35420,11.88,2WD,standard,Riyadh,7,1,Silver Color,individual,0
Huendae,suv,4,2003,,2010,"54,863 SAR",71854,15.31,4WD,standard,Jeddah,2,2,Black,individual,0
Honta,sedan,4,2001,"50,729 SAR",2006,"28,944 SAR",201983,26170.0mpl,2WD,STANDARD,Jeddah,1,2,Brown,individual,0
Wolksvagon,suv,8,1993,"77,935 SAR",1998,"41,944 SAR",97488,3160.0mpl,2WD,standard,Dammam,7,-2,White,individual,0
Huendae,suv,4,2004,"80,752 SAR",2011,"36,247 SAR",293115,9.72,2WD,standard,Makkah,5,-3,Silver,individual,0
JournalMotors,suv,4,1995,"94,597 SAR",2001,"40,440 SAR",109514,7.67,2WD,STANDARD,Dhahran,8,-3,Black,company,0
Shevy,sedan,6,2003,"73,890 SAR",2010,"28,508 SAR",260859,7110.0mpl,2WD,standard,Jeddah,5,4,Black,individual,0
JournalMotors,suv,6,2004,,2012,"27,479 SAR",318904,4.03,2WD,standard,Dhahran,6,4,White Color,individual,1
Huendae,suv,6,2003,"79,168 SAR",2010,"39,277 SAR",151259,10.4,2WD,STANDARD,Madinah,7,1,Black,company,1
Honta,crossover,8,1998,"68,837 SAR",2000,"47,487 SAR",18226,10090.0mpl,4WD,standard,Makkah,5,2,Color Blue,company,0
Huendae,suv,4,1999,,2006,"43,543 SAR",172392,14.58,4WD,standard,Madinah,8,1,Silver Color,individual,1
Honta,sedan,4,1997,,2000,"32,153 SAR",30325,21070.0mpl,2WD,standard,Madinah,8,2,White Color,individual,0
