Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Toyoda,crossover,8,2005,"94,886 SAR",2005,"70,709 SAR",924,5.31,4WD,standard,Makkah,7,3,Gray,individual,0
Huendae,sedan,4,2001,"50,729 SAR",2004,"36,543 SAR",68570,17.49,2WD,standard,Madinah,6,1,Silver,individual,1
Toyoda,sedan,4,2005,"79,072 SAR",2011,"45,011 SAR",104978,19.38,4WD,standard,Dhahran,9,3,Red,individual,0
JournalMotors,sedan,4,2002,"86,930 SAR",2008,"37,162 SAR",107528,4.85,4WD,standard,Dhahran,7,2,Black,company,0
Huendae,sedan,4,2001,"50,729 SAR",2006,"27,421 SAR",61957,25.93,2WD,standard,Makkah,7,1,Brown,individual,0
Fourd,sedan,6,2004,"75,368 SAR",2012,"19,331 SAR",94748,11.26,2WD,standard,Dammam,7,2,Black,company,0
Huendae,sedan,4,2002,"51,744 SAR",2008,"29,807 SAR",252544,17.08,2WD,standard,Jeddah,2,3,Gray,individual,1
Shevy,suv,4,2006,"117,620 SAR",2008,"73,412 SAR",39460,4.29,2WD,standard,Riyadh,12,3,Black,individual,0
BeEmW,sedan,4,1999,"95,569 SAR",2001,"56,666 SAR",70336,10.56,2WD,premium,Riyadh,7,3,Black,individual,0
Fourd,sedan,6,2000,"83,554 SAR",2005,"37,148 SAR",86468,5.01,4WD,standard,Dammam,6,2,Silver,company,0
Shevy,suv,4,2005,"115,313 SAR",2009,"64,632 SAR",62310,3.34,2WD,standard,Makkah,3,2,Brown,individual,0
Huendae,sedan,6,2006,"56,009 SAR",2012,"23,817 SAR",309827,14.14,2WD,standard,Jeddah,4,3,Black,company,0
Masda,crossover,6,1998,"57,364 SAR",2002,"33,760 SAR",161734,11.21,2WD,standard,Riyadh,3,3,Silver,individual,0
Geep,sedan,4,2004,"90,442 SAR",2005,"68,564 SAR",40711,8.99,4WD,standard,Riyadh,0,1,White,individual,1
Honta,sedan,4,1993,"43,297 SAR",2001,"12,827 SAR",297849,20.84,2WD,standard,Dhahran,10,2,Black,individual,0
JournalMotors,sedan,4,1991,"58,262 SAR",1993,"40,404 SAR",32570,5.23,2WD,standard,Madinah,3,3,Black,individual,0
Honta,suv,8,2002,"93,139 SAR",2009,"44,008 SAR",135301,8.9,4WD,standard,Dammam,4,2,Silver,individual,0
Fourd,suv,4,2003,"110,836 SAR",2009,"55,279 SAR",50293,4.53,2WD,standard,Jeddah,3,1,Black,individual,1
Masda,sedan,6,1995,"63,065 SAR",1998,"43,594 SAR",27409,8.87,2WD,premium,Jeddah,3,4,White,individual,1
Huendae,crossover,6,1997,"56,239 SAR",2001,"31,356 SAR",93799,9.29,2WD,standard,Riyadh,8,1,Blue,individual,0
Shevy,suv,4,2003,"133,003 SAR",2005,"87,164 SAR",21453,3.92,4WD,standard,Jeddah,9,3,Black,individual,1
Masda,sedan,4,2006,"78,413 SAR",2011,"42,385 SAR",51472,17.26,2WD,premium,Madinah,6,1,Red,company,0
Huendae,sedan,4,1996,"64,326 SAR",2000,"41,424 SAR",86325,26.93,2WD,premium,Madinah,4,2,Brown,individual,1
JournalMotors,suv,4,1996,"96,489 SAR",1998,"66,915 SAR",40696,5.88,2WD,standard,Riyadh,3,2,Black,individual,0
Huendae,sedan,4,1998,"57,364 SAR",2003,"31,007 SAR",44054,27.25,4WD,standard,Riyadh,6,3,Blue,company,0
Fourd,sedan,4,2001,"99,430 SAR",2005,"50,157 SAR",43389,10.27,2WD,premium,Madinah,12,2,White,individual,0
Toyoda,sedan,6,1992,"50,937 SAR",1994,"40,409 SAR",18920,14.5,2WD,standard,Dammam,4,1,White,individual,1
Toyoda,suv,4,2005,"98,840 SAR",2009,"70,416 SAR",40261,11.77,2WD,standard,Riyadh,3,3,Red,individual,1
Fourd,suv,4,2007,"143,967 SAR",2011,"80,693 SAR",46995,2.37,4WD,standard,Riyadh,3,1,Silver,individual,0
Nesshan,suv,4,2003,"110,836 SAR",2005,"76,460 SAR",12004,11.84,2WD,premium,Makkah,5,2,Silver,individual,0
Toyoda,sedan,8,2002,"62,093 SAR",2009,"32,052 SAR",258735,12.01,2WD,standard,Dhahran,4,2,Black,individual,1
Honta,suv,8,2001,"91,313 SAR",2006,"44,759 SAR",208192,6.36,4WD,standard,Madinah,5,3,Silver,individual,1
Honta,sedan,8,2004,"64,601 SAR",2009,"28,649 SAR",189955,14.88,4WD,standard,Dammam,6,4,White,individual,0
JournalMotors,suv,8,2008,"146,846 SAR",2008,"90,398 SAR",790,4.32,4WD,standard,Dammam,8,1,Black,individual,0
JournalMotors,sedan,8,1998,"66,925 SAR",2006,"17,123 SAR",363124,4.23,2WD,standard,Dhahran,5,2,Black,company,1
Fourd,crossover,6,2006,"131,734 SAR",2011,"61,497 SAR",104266,4.37,2WD,premium,Riyadh,4,3,White,company,1
Masda,suv,4,2003,"79,168 SAR",2010,"33,666 SAR",373492,12.93,2WD,standard,Riyadh,4,2,Red,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2004,"54,666 SAR",90496,14.81,2WD,standard,Makkah,8,3,Blue,individual,0
Wolksvagon,sedan,6,2006,"80,653 SAR",2008,"57,890 SAR",73808,12.42,4WD,standard,Riyadh,7,2,Red,individual,0
Masda,suv,4,2001,"76,094 SAR",2003,"49,868 SAR",91642,9.13,2WD,standard,Riyadh,5,1,Blue,individual,0
Honta,suv,6,2001,"76,094 SAR",2004,"49,832 SAR",59998,11.48,2WD,standard,Jeddah,12,3,Gray,individual,1
Fourd,crossover,4,1997,"94,482 SAR",2005,"24,234 SAR",143623,3.78,4WD,standard,Jeddah,8,3,Brown,individual,0
Wolksvagon,sedan,4,2002,"62,093 SAR",2009,"32,052 SAR",290690,12.89,2WD,standard,Riyadh,7,2,Silver,company,1
Nesshan,crossover,4,2005,"65,893 SAR",2013,"20,548 SAR",145885,16.63,2WD,standard,Jeddah,5,3,White,individual,0
Nesshan,crossover,4,2004,"64,601 SAR",2009,"31,744 SAR",79511,11.2,2WD,standard,Dhahran,12,3,Black,individual,0
Wolksvagon,suv,4,2007,"123,400 SAR",2010,"84,294 SAR",51485,7.89,4WD,standard,Makkah,5,2,Gray,individual,0
Honta,sedan,6,2000,"59,681 SAR",2004,"33,275 SAR",82965,14.18,4WD,standard,Dhahran,10,3,Black,individual,0
Fourd,suv,6,2008,"122,372 SAR",2013,"57,429 SAR",245755,5.43,2WD,standard,Jeddah,3,2,Black,individual,0
Honta,crossover,4,1999,"58,511 SAR",2006,"28,890 SAR",263351,15.93,2WD,standard,Riyadh,5,3,Gray,individual,0
Wolksvagon,sedan,4,2004,"64,601 SAR",2011,"33,431 SAR",145739,11.92,2WD,standard,Dhahran,7,1,Blue,individual,0
Fourd,suv,4,1996,"96,489 SAR",2003,"48,123 SAR",118835,4.88,2WD,standard,Riyadh,3,1,Silver,individual,1
Wolksvagon,suv,4,2003,"95,002 SAR",2008,"59,651 SAR",111477,7.97,2WD,standard,Jeddah,3,2,Blue,individual,1
Huendae,suv,4,2006,"84,014 SAR",2011,"41,284 SAR",90136,12.47,2WD,standard,Makkah,5,3,Silver,individual,0
Fourd,suv,4,2000,"104,443 SAR",2002,"61,928 SAR",91465,6.69,2WD,standard,Dhahran,4,3,Gray,individual,0
Shevy,suv,8,1999,"102,395 SAR",2002,"57,781 SAR",58088,4.48,2WD,standard,Dhahran,4,3,Blue,individual,0
Toyoda,suv,4,2001,"91,313 SAR",2008,"44,891 SAR",141477,6.54,2WD,standard,Makkah,6,4,Silver,individual,0
Shevy,suv,4,2007,"167,961 SAR",2011,"88,964 SAR",94474,4.91,2WD,premium,Dammam,4,2,Red,individual,1
JournalMotors,suv,8,2005,"115,313 SAR",2012,"51,761 SAR",67938,3.64,2WD,standard,Dammam,4,3,Red,individual,1
Fourd,crossover,4,1996,"77,191 SAR",2001,"34,319 SAR",94156,7.84,2WD,standard,Makkah,9,2,Black,individual,0
Fourd,sedan,4,2000,"116,976 SAR",2007,"50,007 SAR",67077,11.91,4WD,premium,Dammam,8,2,Black,individual,0
Toyoda,suv,4,2001,"91,313 SAR",2007,"47,136 SAR",211280,12.62,2WD,standard,Jeddah,12,2,White,company,1
Toyoda,sedan,4,2005,"79,072 SAR",2009,"53,650 SAR",85029,11.37,4WD,standard,Makkah,3,1,White,individual,0
Honta,sedan,8,2001,"50,729 SAR",2007,"23,969 SAR",124137,9.17,2WD,standard,Riyadh,12,1,Gray,individual,0
Huendae,crossover,6,2002,"62,093 SAR",2008,"29,265 SAR",52470,13.46,2WD,standard,Riyadh,4,4,Black,individual,1
Wolksvagon,crossover,4,2000,"71,618 SAR",2004,"43,733 SAR",67431,9.19,2WD,standard,Riyadh,9,2,Blue,individual,0
Honta,sedan,8,1993,"60,616 SAR",1995,"43,906 SAR",24891,14.98,2WD,premium,Madinah,7,1,Red,individual,1
Huendae,sedan,4,2008,"58,272 SAR",2011,"42,199 SAR",34119,19.23,2WD,standard,Riyadh,0,4,Brown,individual,0
Honta,sedan,4,2003,"63,334 SAR",2007,"41,001 SAR",144888,24.73,4WD,standard,Madinah,1,3,Blue,individual,0
Fourd,sedan,4,2002,"86,930 SAR",2003,"65,901 SAR",42360,6.55,4WD,standard,Jeddah,2,3,White,company,1
Nesshan,sedan,4,1995,"63,065 SAR",1998,"43,267 SAR",68542,20.3,2WD,premium,Dhahran,4,2,Black,individual,0
Toyoda,crossover,4,2007,"98,720 SAR",2008,"81,740 SAR",6950,14.1,4WD,standard,Makkah,6,3,Black,company,0
Huendae,sedan,4,2004,"53,834 SAR",2009,"26,454 SAR",93161,13.38,2WD,standard,Jeddah,8,2,Black,individual,0
Shevy,sedan,6,2000,"83,554 SAR",2007,"37,505 SAR",137341,5.76,4WD,standard,Dammam,8,2,Black,individual,1
Nesshan,crossover,4,2004,"64,601 SAR",2011,"33,576 SAR",49742,24.05,2WD,standard,Dhahran,8,1,Gray,individual,0
JournalMotors,sedan,4,1997,"78,735 SAR",1999,"49,142 SAR",41408,4.92,4WD,standard,Dammam,6,2,Gray,company,0
Huendae,crossover,4,1999,"58,511 SAR",2003,"35,885 SAR",77543,16.75,2WD,standard,Jeddah,6,2,Black,individual,0
Shevy,crossover,6,2005,"92,251 SAR",2008,"52,057 SAR",30007,5.69,2WD,standard,Dhahran,4,1,White,company,0
Fourd,sedan,8,1994,"61,828 SAR",2002,"18,502 SAR",165956,2.86,2WD,standard,Jeddah,3,2,White,individual,1
Honta,crossover,4,2007,"115,173 SAR",2011,"74,167 SAR",32451,15.66,4WD,premium,Makkah,7,2,White,individual,1
Nesshan,sedan,6,2001,"60,875 SAR",2007,"30,057 SAR",271329,18.94,4WD,standard,Jeddah,5,1,Gray,company,0
Wolksvagon,suv,4,2003,"95,002 SAR",2008,"59,651 SAR",56855,6.08,2WD,standard,Jeddah,3,3,White,individual,1
Masda,sedan,4,1993,"43,297 SAR",1997,"25,347 SAR",32427,10.25,2WD,standard,Makkah,8,2,Silver,individual,1
Fourd,sedan,4,2003,"73,890 SAR",2006,"46,329 SAR",64303,11.04,2WD,standard,Madinah,2,2,White,company,0
Fourd,suv,8,2002,"130,395 SAR",2004,"77,316 SAR",85002,4.79,4WD,standard,Madinah,13,2,White,individual,0
Masda,sedan,8,2003,"52,779 SAR",2008,"25,935 SAR",95325,11.09,2WD,standard,Riyadh,4,1,Black,individual,0
JournalMotors,crossover,4,2006,"112,915 SAR",2013,"50,952 SAR",323858,6.85,4WD,standard,Jeddah,1,2,Gray,company,0
Toyoda,crossover,6,2003,"106,402 SAR",2007,"64,974 SAR",50254,10.37,2WD,premium,Dammam,6,2,Gray,company,0
Toyoda,sedan,4,2003,"63,334 SAR",2004,"60,568 SAR",7469,15.23,2WD,standard,Makkah,8,3,Blue,individual,1
Shevy,suv,4,2003,"110,836 SAR",2007,"58,706 SAR",51657,4.72,2WD,standard,Riyadh,6,3,Black,individual,1
Masda,suv,4,2005,"115,313 SAR",2011,"56,937 SAR",219657,15.08,2WD,premium,Jeddah,7,2,Gray,individual,0
Toyoda,sedan,8,2003,"63,334 SAR",2004,"52,440 SAR",18222,9.82,2WD,standard,Jeddah,4,2,Gray,individual,0
Toyoda,sedan,4,1999,"81,916 SAR",2006,"44,299 SAR",270764,15.8,2WD,premium,Jeddah,10,2,Blue,individual,0
Honta,sedan,4,2005,"65,893 SAR",2013,"20,548 SAR",189488,27.74,4WD,standard,Madinah,4,2,Silver,individual,0
Geep,sedan,4,2002,"86,930 SAR",2006,"43,851 SAR",92770,4.56,4WD,standard,Dhahran,8,1,Gray,individual,0
Toyoda,sedan,4,1997,"94,482 SAR",2003,"56,771 SAR",105935,15.82,4WD,premium,Dhahran,3,4,Gray,individual,0
Geep,sedan,4,1997,"110,229 SAR",2004,"49,479 SAR",60485,6.92,4WD,premium,Jeddah,4,2,White,individual,1
Honta,suv,6,1998,"71,705 SAR",2001,"42,486 SAR",106459,10.5,2WD,standard,Makkah,9,2,White,individual,0
Fourd,sedan,4,1999,"95,569 SAR",2001,"62,631 SAR",40993,7.77,2WD,premium,Jeddah,8,3,Gray,individual,1
Masda,suv,4,1991,"62,424 SAR",1997,"32,772 SAR",115480,12.97,2WD,standard,Makkah,3,2,White,company,0
Toyoda,crossover,4,2002,"74,511 SAR",2003,"64,779 SAR",20595,13.15,2WD,standard,Riyadh,11,2,Black,individual,1
Shevy,sedan,6,1996,"77,191 SAR",2000,"38,938 SAR",75881,4.88,4WD,standard,Madinah,5,3,Gray,individual,0
Shevy,suv,4,2006,"117,620 SAR",2013,"53,076 SAR",348865,4.48,2WD,standard,Dammam,2,1,White,company,0
Honta,suv,4,1997,"84,359 SAR",2003,"44,177 SAR",226476,10.03,4WD,standard,Dhahran,3,3,Blue,individual,1
Masda,suv,4,2000,"104,443 SAR",2004,"61,143 SAR",44965,9.11,2WD,premium,Dammam,13,2,White,individual,1
Toyoda,suv,6,1998,"86,046 SAR",2002,"58,236 SAR",163087,5.99,2WD,standard,Jeddah,2,2,Red,individual,1
Masda,suv,4,2003,"95,002 SAR",2008,"46,683 SAR",52799,5.78,4WD,standard,Madinah,6,1,Blue,individual,0
Masda,crossover,4,2005,"79,072 SAR",2012,"43,152 SAR",144239,18.49,4WD,standard,Riyadh,9,3,Black,individual,1
Huendae,suv,4,2000,"104,443 SAR",2005,"57,025 SAR",112791,14.01,2WD,premium,Madinah,0,2,White,individual,0
Shevy,suv,4,2002,"152,128 SAR",2004,"100,225 SAR",74056,7.0,2WD,premium,Jeddah,3,3,Blue,company,0
Fourd,sedan,6,1994,"74,194 SAR",1998,"37,427 SAR",72199,9.14,4WD,standard,Madinah,5,3,Blue,individual,0
Huendae,suv,4,1999,"73,139 SAR",2001,"58,864 SAR",44134,14.63,2WD,standard,Riyadh,3,2,Silver,individual,1
Shevy,suv,4,1998,"100,387 SAR",2000,"65,789 SAR",23661,5.47,2WD,standard,Madinah,8,2,Silver,company,1
Nesshan,sedan,4,2002,"72,441 SAR",2008,"34,228 SAR",52969,13.69,2WD,premium,Makkah,14,3,Blue,individual,0
Fourd,suv,4,2002,"108,662 SAR",2006,"51,943 SAR",129435,2.86,2WD,standard,Dhahran,4,4,Black,individual,1
BeEmW,sedan,4,2008,"114,213 SAR",2012,"60,495 SAR",92377,9.04,2WD,premium,Jeddah,5,3,Silver,individual,1
Toyoda,suv,4,2000,"89,522 SAR",2000,"77,830 SAR",1468,11.7,2WD,standard,Makkah,1,1,Silver,individual,1
Nesshan,sedan,8,1999,"68,263 SAR",2001,"44,736 SAR",98739,10.07,2WD,premium,Makkah,4,1,Gray,individual,0
Nesshan,sedan,4,2004,"64,601 SAR",2005,"46,396 SAR",47230,10.55,4WD,standard,Madinah,8,2,Gray,individual,0
Honta,suv,8,2001,"76,094 SAR",2004,"47,459 SAR",39051,9.99,2WD,standard,Madinah,4,1,Red,company,0
Honta,sedan,4,2000,"49,734 SAR",2003,"34,121 SAR",37682,22.04,2WD,standard,Riyadh,4,2,Black,individual,0
Fourd,suv,4,2006,"141,144 SAR",2010,"71,200 SAR",84287,4.9,4WD,standard,Dhahran,13,2,Silver,individual,0
Toyoda,sedan,4,2006,"67,211 SAR",2010,"47,403 SAR",86003,17.68,2WD,standard,Dammam,9,3,White,individual,1
Huendae,suv,4,2007,"102,833 SAR",2012,"50,532 SAR",43229,14.82,4WD,standard,Dammam,7,1,Silver,individual,0
Nesshan,suv,4,2005,"98,840 SAR",2010,"53,426 SAR",91879,15.58,4WD,standard,Dhahran,7,3,Black,individual,0
Shevy,crossover,6,1996,"77,191 SAR",1998,"53,398 SAR",87262,4.13,2WD,standard,Madinah,1,1,Black,individual,1
Shevy,suv,4,1998,"100,387 SAR",2003,"44,632 SAR",86403,6.57,2WD,standard,Dhahran,8,1,Black,individual,0
Toyoda,suv,6,2002,"93,139 SAR",2008,"48,199 SAR",56041,7.83,2WD,standard,Riyadh,8,1,White,individual,0
Fourd,suv,4,2003,"110,836 SAR",2008,"49,277 SAR",89101,3.94,2WD,standard,Riyadh,9,2,Black,individual,0
Huendae,suv,6,2007,"85,694 SAR",2010,"59,385 SAR",56573,9.81,2WD,standard,Riyadh,1,2,Gray,company,0
Geep,crossover,6,2008,"117,477 SAR",2010,"85,543 SAR",35535,5.93,4WD,standard,Dhahran,0,2,Blue,individual,1
Honta,sedan,6,2006,"78,413 SAR",2010,"50,495 SAR",87548,20.1,2WD,premium,Dhahran,9,1,Black,company,1
Huendae,crossover,6,2007,"82,266 SAR",2013,"40,814 SAR",131781,12.58,4WD,standard,Madinah,8,2,Gray,company,1
Toyoda,suv,4,2004,"135,663 SAR",2011,"78,006 SAR",78020,8.59,2WD,premium,Jeddah,2,3,Blue,individual,0
Fourd,suv,4,2004,"113,052 SAR",2008,"54,177 SAR",152464,4.75,2WD,standard,Madinah,9,3,Gray,company,0
Masda,suv,4,2007,"85,694 SAR",2010,"62,355 SAR",57264,8.41,2WD,standard,Jeddah,1,2,Gray,individual,1
Shevy,crossover,6,2001,"119,316 SAR",2006,"53,047 SAR",118973,4.34,2WD,premium,Madinah,7,1,Red,individual,0
Fourd,suv,6,2005,"193,727 SAR",2009,"108,583 SAR",85515,4.96,4WD,premium,Madinah,1,2,Black,company,0
Huendae,suv,4,2007,"102,833 SAR",2011,"57,334 SAR",73292,14.01,4WD,standard,Riyadh,14,3,Black,individual,0
Huendae,sedan,4,1998,"66,925 SAR",1998,"50,089 SAR",797,21.76,2WD,premium,Riyadh,6,2,Gray,company,0
Shevy,sedan,8,2004,"90,442 SAR",2007,"53,588 SAR",21939,4.34,4WD,standard,Riyadh,11,2,Blue,individual,1
Toyoda,suv,8,1998,"86,046 SAR",2005,"51,950 SAR",132674,6.88,2WD,standard,Makkah,0,2,Silver,individual,1
Nesshan,sedan,8,2005,"54,911 SAR",2011,"25,945 SAR",113804,10.49,2WD,standard,Riyadh,4,3,Red,individual,0
Mercetes,sedan,4,2000,"69,628 SAR",2003,"39,291 SAR",62717,12.98,2WD,standard,Dhahran,6,3,White,individual,0
Toyoda,sedan,4,2005,"65,893 SAR",2009,"46,474 SAR",44084,21.02,2WD,standard,Dhahran,12,3,White,individual,1
Toyoda,crossover,6,2005,"79,072 SAR",2010,"42,450 SAR",69211,9.62,2WD,standard,Makkah,4,4,White,individual,1
Fourd,crossover,4,2001,"85,225 SAR",2004,"48,092 SAR",46852,5.5,2WD,standard,Jeddah,8,2,Gray,individual,0
Toyoda,sedan,6,2003,"63,334 SAR",2005,"50,510 SAR",90899,10.34,2WD,standard,Makkah,3,3,White,company,0
Toyoda,sedan,4,1997,"67,487 SAR",2001,"45,332 SAR",97112,16.97,4WD,standard,Dammam,4,1,Gray,individual,0
Honta,sedan,8,2006,"78,413 SAR",2008,"59,502 SAR",35663,16.15,2WD,premium,Riyadh,9,2,Silver,individual,0
JournalMotors,suv,4,1993,"90,924 SAR",1997,"48,159 SAR",87636,6.55,2WD,standard,Riyadh,8,2,Red,individual,1
Shevy,suv,4,2000,"146,220 SAR",2008,"35,630 SAR",249397,6.41,2WD,premium,Madinah,9,2,Silver,individual,0
Fourd,suv,8,1996,"115,787 SAR",1999,"65,175 SAR",108833,3.11,4WD,standard,Riyadh,4,2,Silver,individual,1
Toyoda,crossover,4,2007,"82,266 SAR",2012,"49,195 SAR",53645,10.8,2WD,standard,Riyadh,3,3,Gray,individual,0
Mercetes,suv,4,1999,"102,395 SAR",2001,"71,010 SAR",16916,5.54,2WD,standard,Madinah,1,2,White,individual,0
Masda,crossover,8,1996,"66,164 SAR",1999,"39,203 SAR",143428,6.8,4WD,standard,Dhahran,12,1,White,individual,0
Wolksvagon,suv,8,2003,"95,002 SAR",2008,"48,573 SAR",223869,5.44,2WD,standard,Dhahran,4,3,Black,individual,0
Huendae,sedan,8,2006,"78,413 SAR",2009,"48,906 SAR",21649,9.43,2WD,premium,Madinah,12,2,Gray,individual,0
Toyoda,sedan,4,1991,"59,927 SAR",1996,"33,865 SAR",94967,10.77,4WD,standard,Makkah,9,1,Gray,company,1
Huendae,sedan,4,1997,"65,612 SAR",2005,"20,461 SAR",126370,20.16,2WD,premium,Riyadh,10,2,Gray,company,0
JournalMotors,sedan,4,2000,"69,628 SAR",2002,"43,458 SAR",41897,12.42,2WD,standard,Jeddah,4,2,White,individual,0
JournalMotors,suv,4,2004,"113,052 SAR",2009,"47,749 SAR",153713,7.41,2WD,standard,Madinah,4,2,Black,individual,0
Toyoda,crossover,8,1997,"94,482 SAR",2006,"30,803 SAR",187035,8.9,2WD,premium,Dhahran,11,2,Blue,individual,1
Toyoda,suv,6,2005,"118,608 SAR",2011,"61,379 SAR",77430,11.97,4WD,standard,Madinah,8,1,Black,individual,0
Fourd,sedan,4,1997,"65,612 SAR",2002,"30,791 SAR",161294,13.75,2WD,standard,Jeddah,3,2,Gray,individual,0
Honta,sedan,6,2007,"95,978 SAR",2008,"75,824 SAR",36633,15.31,4WD,premium,Dammam,8,2,White,company,0
Masda,sedan,8,2003,"73,890 SAR",2009,"40,731 SAR",112290,11.82,2WD,premium,Makkah,2,1,Blue,individual,1
Toyoda,sedan,4,2005,"79,072 SAR",2009,"53,113 SAR",81488,18.32,4WD,standard,Dammam,7,1,Black,individual,0
Toyoda,crossover,8,2006,"80,653 SAR",2009,"52,339 SAR",133373,8.73,2WD,standard,Madinah,4,2,Black,individual,0
Huendae,sedan,4,1999,"48,759 SAR",2005,"24,075 SAR",285779,18.05,2WD,standard,Dammam,7,3,Blue,individual,0
Shevy,sedan,6,2006,"94,096 SAR",2006,"57,925 SAR",1268,6.31,4WD,standard,Dhahran,13,1,White,individual,0
Masda,sedan,4,2003,"63,334 SAR",2008,"36,136 SAR",236091,17.49,4WD,standard,Madinah,3,3,Red,individual,0
Geep,sedan,4,2003,"73,890 SAR",2007,"41,415 SAR",71084,4.92,2WD,standard,Dhahran,2,1,Black,individual,0
Toyoda,sedan,4,2000,"83,554 SAR",2008,"31,708 SAR",167743,20.66,2WD,premium,Dammam,3,2,Red,individual,0
Fourd,suv,4,1996,"96,489 SAR",2000,"56,786 SAR",87404,4.39,2WD,standard,Jeddah,3,2,White,company,1
Shevy,suv,4,2006,"117,620 SAR",2011,"52,293 SAR",106539,5.57,2WD,standard,Makkah,5,1,Blue,individual,0
Mercetes,suv,4,2009,"124,819 SAR",2014,"58,269 SAR",29010,5.53,2WD,standard,Madinah,5,3,White,individual,1
Toyoda,sedan,4,1996,"55,136 SAR",1999,"37,663 SAR",63867,13.25,2WD,standard,Dammam,10,2,Red,individual,0
BeEmW,crossover,6,2006,"131,734 SAR",2014,"32,100 SAR",341678,5.03,2WD,premium,Dammam,8,1,Blue,individual,0
Honta,sedan,6,2007,"57,129 SAR",2011,"35,037 SAR",39158,18.64,2WD,standard,Madinah,7,3,Black,individual,0
Fourd,crossover,6,1998,"80,310 SAR",2000,"47,619 SAR",90076,4.47,2WD,standard,Madinah,9,3,Silver,individual,0
JournalMotors,sedan,4,1997,"110,229 SAR",2005,"28,273 SAR",163477,3.49,4WD,premium,Dammam,4,3,Silver,individual,0
Honta,suv,4,2000,"74,602 SAR",2002,"60,041 SAR",23302,13.94,2WD,standard,Dammam,3,3,Silver,individual,1
Shevy,sedan,4,1991,"58,262 SAR",1992,"44,279 SAR",9636,5.45,2WD,standard,Dammam,1,2,Gray,individual,0
Nesshan,sedan,4,2003,"63,334 SAR",2007,"40,785 SAR",92918,26.03,4WD,standard,Riyadh,9,2,Black,individual,1
Nesshan,sedan,8,2004,"53,834 SAR",2012,"15,261 SAR",66909,12.21,2WD,standard,Dammam,6,2,Gray,individual,0
Toyoda,crossover,4,2004,"130,236 SAR",2007,"88,964 SAR",30401,12.46,4WD,premium,Madinah,7,2,White,company,0
Shevy,sedan,8,2000,"69,628 SAR",2005,"29,408 SAR",94630,5.92,2WD,standard,Madinah,9,4,Gray,individual,0
Wolksvagon,sedan,4,1993,"62,348 SAR",1997,"38,072 SAR",204485,12.24,4WD,standard,Dammam,1,1,Black,individual,0
Huendae,suv,4,2006,"84,014 SAR",2012,"41,681 SAR",108343,13.29,2WD,standard,Riyadh,12,2,Red,individual,1
Toyoda,sedan,4,2005,"79,072 SAR",2010,"40,024 SAR",266823,21.38,4WD,standard,Makkah,8,4,Silver,company,0
Honta,sedan,8,2006,"56,009 SAR",2012,"23,817 SAR",316877,11.03,2WD,standard,Jeddah,5,2,Silver,individual,0
Huendae,crossover,6,2000,"71,618 SAR",2002,"63,403 SAR",36633,17.3,4WD,standard,Makkah,3,1,Silver,company,1
Toyoda,suv,4,1992,"76,406 SAR",1996,"48,990 SAR",79943,9.95,2WD,standard,Madinah,5,2,Silver,individual,1
Toyoda,sedan,4,2009,"85,590 SAR",2013,"57,492 SAR",84625,23.26,4WD,standard,Makkah,11,3,Red,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2010,"18,581 SAR",167090,9.11,2WD,standard,Jeddah,6,2,White,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2010,"36,774 SAR",49445,19.31,2WD,standard,Jeddah,13,3,Gray,company,0
Toyoda,sedan,4,2008,"97,897 SAR",2009,"89,164 SAR",22459,16.67,2WD,premium,Riyadh,7,1,Black,individual,0
Shevy,suv,8,2009,"149,783 SAR",2016,"63,872 SAR",287141,3.15,4WD,standard,Jeddah,12,3,Black,individual,1
Wolksvagon,sedan,4,2004,"77,522 SAR",2009,"48,444 SAR",210620,16.96,4WD,standard,Madinah,1,3,Gray,individual,0
Masda,suv,4,1996,"96,489 SAR",1998,"70,260 SAR",73617,10.03,2WD,premium,Riyadh,3,3,Black,individual,0
Wolksvagon,sedan,6,1996,"92,630 SAR",1999,"63,275 SAR",34836,11.19,4WD,premium,Jeddah,8,2,Black,individual,0
Toyoda,sedan,4,1999,"58,511 SAR",2003,"37,337 SAR",166945,16.83,2WD,standard,Jeddah,4,2,White,individual,0
JournalMotors,crossover,4,2005,"110,701 SAR",2007,"69,094 SAR",22622,9.67,4WD,standard,Dhahran,5,3,Gray,individual,0
Fourd,sedan,8,2005,"76,875 SAR",2007,"45,582 SAR",64769,6.35,2WD,standard,Jeddah,5,2,Red,individual,0
JournalMotors,suv,4,2003,"133,003 SAR",2007,"63,738 SAR",194823,3.12,4WD,standard,Riyadh,6,2,Silver,individual,0
Fourd,sedan,4,2003,"103,447 SAR",2009,"44,223 SAR",101686,9.33,2WD,premium,Riyadh,8,1,Black,individual,0
Honta,suv,4,1998,"71,705 SAR",2002,"51,306 SAR",77816,18.21,2WD,standard,Madinah,0,1,Black,individual,1
Shevy,sedan,4,1998,"66,925 SAR",2003,"31,242 SAR",94695,9.88,2WD,standard,Jeddah,5,3,Black,individual,1
