Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Shevy,suv,4,2006,"117,620 SAR",2010,"62,300 SAR",55610,3.95,2WD,standard,Dhahran,5,2,Blue,individual,1
Masda,suv,6,2006,"84,014 SAR",2013,"39,696 SAR",72409,6.73,2WD,standard,Jeddah,6,1,White,individual,0
Toyoda,suv,6,1994,"133,549 SAR",1998,"85,629 SAR",38106,7.72,4WD,premium,Dammam,8,1,White,individual,1
Huendae,sedan,8,1997,"65,612 SAR",2002,"32,161 SAR",232866,10.86,2WD,premium,Madinah,4,3,Black,individual,1
Geep,suv,4,2000,"104,443 SAR",2006,"44,649 SAR",49407,4.79,2WD,standard,Madinah,5,2,White,individual,0
Nesshan,sedan,4,2004,"53,834 SAR",2005,"49,742 SAR",11187,19.88,2WD,standard,Dhahran,0,1,White,company,0
Huendae,sedan,4,2007,"68,555 SAR",2011,"42,045 SAR",72510,24.7,4WD,standard,Dammam,4,1,Gray,individual,0
Masda,suv,4,1992,"63,672 SAR",1997,"29,723 SAR",212069,10.05,2WD,standard,Madinah,9,2,Black,individual,0
Masda,sedan,4,2007,"57,129 SAR",2008,"45,349 SAR",9430,14.03,2WD,standard,Riyadh,10,3,Brown,individual,1
Wolksvagon,sedan,4,2000,"59,681 SAR",2004,"38,084 SAR",193437,16.98,2WD,standard,Jeddah,4,2,Red,individual,0
Honta,suv,4,2005,"115,313 SAR",2006,"95,894 SAR",18883,18.59,2WD,premium,Madinah,5,1,White,individual,0
Masda,crossover,4,2004,"90,442 SAR",2008,"58,241 SAR",38525,15.75,2WD,premium,Dhahran,4,2,White,individual,1
Honta,sedan,8,2007,"57,129 SAR",2009,"37,346 SAR",78835,10.83,2WD,standard,Dhahran,12,4,Black,individual,1
Huendae,crossover,8,1998,"68,837 SAR",2002,"40,512 SAR",142144,11.15,4WD,standard,Makkah,1,2,Red,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2009,"29,099 SAR",112365,19.39,2WD,standard,Madinah,6,3,Brown,individual,0
Huendae,sedan,4,2000,"49,734 SAR",2006,"28,721 SAR",82087,23.78,2WD,standard,Madinah,3,3,Black,individual,0
Shevy,sedan,4,1998,"66,925 SAR",2004,"30,040 SAR",55024,11.66,2WD,standard,Riyadh,4,1,Black,individual,1
Nesshan,suv,8,2002,"108,662 SAR",2004,"83,289 SAR",42614,9.43,2WD,premium,Madinah,1,1,White,individual,0
JournalMotors,suv,8,2008,"146,846 SAR",2015,"62,776 SAR",55537,3.31,4WD,standard,Makkah,7,2,White,individual,0
Toyoda,suv,6,2007,"102,833 SAR",2009,"77,501 SAR",37299,12.71,2WD,standard,Riyadh,10,4,Black,individual,1
Huendae,suv,4,1995,"67,569 SAR",1999,"39,556 SAR",42934,7.84,2WD,standard,Dhahran,5,3,Silver,individual,1
Nesshan,suv,4,2003,"95,002 SAR",2006,"65,836 SAR",59865,13.82,4WD,standard,Makkah,1,2,White,individual,0
Masda,sedan,4,2002,"51,744 SAR",2006,"31,734 SAR",70866,21.79,2WD,standard,Jeddah,6,2,Blue,company,0
Honta,suv,4,2007,"102,833 SAR",2010,"74,078 SAR",33047,17.64,4WD,standard,Dammam,10,2,Silver,individual,1
Toyoda,sedan,4,2009,"71,325 SAR",2012,"53,594 SAR",68051,15.86,2WD,standard,Riyadh,8,2,White,company,0
Toyoda,sedan,4,2004,"77,522 SAR",2013,"27,801 SAR",181313,19.76,4WD,standard,Riyadh,4,3,White,company,1
JournalMotors,crossover,4,2000,"100,265 SAR",2004,"50,578 SAR",74783,8.41,4WD,standard,Jeddah,4,2,Red,individual,0
Fourd,suv,6,2005,"115,313 SAR",2006,"78,874 SAR",20791,2.8,2WD,standard,Madinah,4,3,Black,individual,0
Toyoda,sedan,8,2002,"62,093 SAR",2009,"32,052 SAR",53246,9.52,2WD,standard,Dammam,4,4,White,individual,1
Toyoda,sedan,4,2005,"65,893 SAR",2010,"35,463 SAR",95506,12.69,2WD,standard,Makkah,10,3,Black,individual,0
Huendae,suv,6,2006,"141,144 SAR",2010,"74,760 SAR",188766,8.71,4WD,premium,Dhahran,10,1,White,individual,0
Fourd,suv,4,2000,"104,443 SAR",2004,"52,686 SAR",76559,8.03,2WD,standard,Dammam,5,2,Gray,individual,0
Fourd,sedan,4,1999,"68,263 SAR",2004,"33,721 SAR",107048,12.78,2WD,standard,Dammam,1,2,Silver,individual,0
JournalMotors,sedan,6,2001,"85,225 SAR",2008,"36,433 SAR",153663,6.14,4WD,standard,Riyadh,8,2,Silver,company,0
Toyoda,suv,4,1992,"76,406 SAR",1995,"49,583 SAR",55296,7.52,2WD,standard,Riyadh,11,4,Gray,individual,0
Nesshan,suv,8,1998,"71,705 SAR",2002,"41,978 SAR",77262,7.83,2WD,standard,Madinah,4,1,Red,individual,1
Fourd,suv,6,1996,"96,489 SAR",2001,"42,899 SAR",31809,4.58,2WD,standard,Madinah,11,2,Black,individual,0
JournalMotors,sedan,4,2001,"71,021 SAR",2003,"42,111 SAR",87919,6.56,2WD,standard,Dhahran,6,3,White,individual,0
Masda,suv,6,1997,"70,299 SAR",2000,"43,845 SAR",32833,6.83,2WD,standard,Jeddah,4,1,White,individual,0
Shevy,sedan,8,1990,"79,968 SAR",1996,"37,889 SAR",294491,5.13,2WD,premium,Makkah,2,1,Black,individual,1
Shevy,sedan,4,1999,"68,263 SAR",2003,"36,348 SAR",151302,9.75,2WD,standard,Madinah,2,1,Gray,individual,0
BeEmW,suv,6,2003,"110,836 SAR",2009,"42,762 SAR",225971,3.32,2WD,standard,Jeddah,5,4,Black,individual,0
Fourd,crossover,8,2003,"148,963 SAR",2012,"38,209 SAR",97157,4.54,4WD,premium,Riyadh,5,1,Blue,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2006,"53,555 SAR",84623,16.12,2WD,standard,Riyadh,4,2,White,individual,1
Nesshan,crossover,4,1996,"55,136 SAR",2001,"31,293 SAR",31783,21.83,2WD,standard,Dammam,5,1,Silver,individual,1
Huendae,sedan,4,2001,"60,875 SAR",2005,"37,712 SAR",25053,14.13,4WD,standard,Makkah,2,2,Silver,individual,0
Masda,crossover,4,2008,"69,926 SAR",2014,"32,957 SAR",286327,9.21,2WD,standard,Riyadh,10,1,Black,individual,1
Wolksvagon,suv,6,2005,"118,608 SAR",2011,"61,226 SAR",192942,5.59,4WD,standard,Dhahran,6,2,Blue,individual,1
Toyoda,suv,4,2004,"96,902 SAR",2010,"58,504 SAR",118217,10.77,2WD,standard,Jeddah,2,2,Black,individual,1
Toyoda,sedan,4,2006,"80,653 SAR",2011,"47,628 SAR",220727,22.57,4WD,standard,Makkah,5,2,Black,individual,1
Toyoda,suv,4,2001,"109,576 SAR",2007,"56,705 SAR",114730,12.0,4WD,standard,Dhahran,5,3,Red,company,0
Masda,crossover,4,2005,"65,893 SAR",2010,"33,998 SAR",66381,12.5,2WD,standard,Jeddah,12,3,Black,individual,1
Huendae,suv,6,2005,"82,367 SAR",2006,"65,382 SAR",9199,14.9,2WD,standard,Dhahran,5,2,Red,individual,1
JournalMotors,sedan,6,1992,"59,427 SAR",1996,"29,977 SAR",34777,7.48,2WD,standard,Makkah,8,1,Blue,individual,0
Toyoda,suv,4,2004,"116,283 SAR",2010,"60,176 SAR",71497,7.65,4WD,standard,Dammam,5,3,White,company,0
Huendae,suv,8,2002,"77,616 SAR",2006,"43,274 SAR",42254,6.97,2WD,standard,Madinah,5,2,White,individual,0
Shevy,crossover,4,2006,"131,734 SAR",2008,"86,332 SAR",42709,2.87,2WD,premium,Madinah,9,1,Blue,individual,1
Masda,suv,4,1998,"86,046 SAR",2003,"42,283 SAR",116856,6.86,4WD,standard,Jeddah,4,3,White,individual,0
Wolksvagon,sedan,4,2006,"67,211 SAR",2007,"55,511 SAR",9413,13.13,2WD,standard,Madinah,5,4,Black,individual,1
Huendae,suv,6,2009,"89,156 SAR",2012,"64,874 SAR",63769,11.5,2WD,standard,Makkah,3,1,Silver,individual,1
Fourd,suv,4,2004,"113,052 SAR",2009,"50,262 SAR",45076,7.63,2WD,standard,Makkah,8,2,Black,individual,0
Honta,suv,4,2000,"89,522 SAR",2003,"53,043 SAR",114229,10.26,4WD,standard,Makkah,4,1,Blue,individual,0
Nesshan,suv,8,1998,"86,046 SAR",2002,"50,373 SAR",34574,5.35,4WD,standard,Makkah,5,2,Black,company,1
Mercetes,suv,4,2004,"113,052 SAR",2010,"53,565 SAR",267365,7.36,2WD,standard,Jeddah,3,1,Red,company,1
Masda,crossover,4,2005,"65,893 SAR",2008,"41,211 SAR",117840,13.6,2WD,standard,Dammam,3,4,Red,individual,0
Honta,crossover,6,2003,"76,001 SAR",2004,"57,456 SAR",18035,12.51,4WD,standard,Jeddah,4,1,Black,individual,0
Huendae,crossover,4,2007,"95,978 SAR",2014,"55,427 SAR",59339,16.6,2WD,premium,Madinah,1,2,Blue,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2005,"39,031 SAR",39541,13.58,2WD,standard,Madinah,6,3,Brown,individual,1
Toyoda,suv,6,1993,"77,935 SAR",1998,"41,944 SAR",98694,9.8,2WD,standard,Madinah,8,2,Blue,individual,0
Mercetes,sedan,4,2004,"75,368 SAR",2009,"37,231 SAR",99330,11.37,2WD,standard,Madinah,1,1,White,individual,0
Nesshan,suv,4,2007,"119,972 SAR",2012,"61,607 SAR",54822,15.17,2WD,premium,Jeddah,10,4,Gray,company,0
Geep,suv,4,1993,"109,109 SAR",1998,"48,509 SAR",110768,9.07,4WD,standard,Jeddah,6,3,White,company,0
JournalMotors,sedan,4,2003,"73,890 SAR",2010,"33,167 SAR",150045,8.31,2WD,standard,Makkah,8,2,Black,individual,1
JournalMotors,suv,4,2000,"104,443 SAR",2007,"46,881 SAR",62914,5.66,2WD,standard,Makkah,4,3,Black,individual,1
Huendae,sedan,8,2007,"57,129 SAR",2012,"32,752 SAR",87704,13.52,2WD,standard,Jeddah,2,2,Blue,individual,1
Shevy,suv,4,1997,"98,419 SAR",2003,"44,177 SAR",58870,5.44,2WD,standard,Dammam,6,3,White,individual,1
Geep,sedan,4,2004,"75,368 SAR",2008,"38,019 SAR",88961,7.48,2WD,standard,Jeddah,8,2,Black,company,0
JournalMotors,sedan,4,2008,"81,581 SAR",2013,"38,084 SAR",40203,6.9,2WD,standard,Dhahran,9,1,White,individual,1
Fourd,sedan,4,1998,"80,310 SAR",2005,"30,899 SAR",351120,7.71,4WD,standard,Jeddah,9,2,Silver,individual,0
Honta,suv,4,2003,"110,836 SAR",2003,"82,954 SAR",823,15.9,2WD,premium,Jeddah,11,3,Black,individual,0
Shevy,suv,4,1991,"87,393 SAR",1993,"60,607 SAR",43688,2.46,2WD,standard,Jeddah,2,3,Black,individual,0
Toyoda,suv,4,2004,"162,796 SAR",2006,"123,000 SAR",23671,11.13,4WD,premium,Makkah,11,2,White,individual,0
JournalMotors,suv,4,2000,"104,443 SAR",2001,"75,010 SAR",9338,3.85,2WD,standard,Dhahran,8,1,Silver,individual,1
JournalMotors,sedan,4,2004,"105,516 SAR",2006,"66,040 SAR",94329,8.57,2WD,premium,Madinah,2,4,Black,individual,0
Huendae,sedan,4,2005,"65,893 SAR",2010,"33,836 SAR",209712,20.99,4WD,standard,Makkah,11,2,Black,individual,0
Masda,crossover,4,2000,"83,554 SAR",2002,"51,875 SAR",100274,9.41,2WD,premium,Riyadh,7,2,Brown,company,0
JournalMotors,sedan,4,1996,"64,326 SAR",1998,"44,610 SAR",45183,8.85,2WD,standard,Riyadh,3,3,Black,company,0
Toyoda,sedan,4,2004,"64,601 SAR",2007,"48,541 SAR",30773,15.71,2WD,standard,Jeddah,9,1,Black,individual,0
Honta,sedan,8,2008,"58,272 SAR",2008,"46,256 SAR",976,10.04,2WD,standard,Dammam,1,1,Blue,individual,1
Fourd,sedan,4,2004,"75,368 SAR",2008,"34,312 SAR",142611,8.87,2WD,standard,Madinah,6,4,Blue,company,0
Fourd,sedan,4,2002,"86,930 SAR",2010,"23,412 SAR",63728,9.51,4WD,standard,Madinah,11,2,Red,individual,1
Huendae,sedan,6,2005,"54,911 SAR",2011,"25,757 SAR",202781,15.45,2WD,standard,Dammam,5,4,Gray,individual,0
JournalMotors,suv,4,2009,"149,783 SAR",2012,"89,218 SAR",114137,4.86,4WD,standard,Riyadh,3,3,Silver,individual,0
Masda,suv,4,2004,"135,663 SAR",2011,"71,223 SAR",77062,11.77,4WD,premium,Riyadh,1,1,Silver,individual,0
Toyoda,sedan,4,1996,"55,136 SAR",2005,"18,831 SAR",199873,19.67,2WD,standard,Makkah,8,2,Black,individual,0
Shevy,crossover,4,2006,"94,096 SAR",2010,"47,466 SAR",77472,8.93,2WD,standard,Makkah,7,3,Black,individual,0
Huendae,crossover,4,1992,"50,937 SAR",1995,"38,732 SAR",41091,19.89,2WD,standard,Makkah,1,4,Black,individual,1
Shevy,suv,4,1993,"90,924 SAR",1998,"40,424 SAR",57756,6.6,2WD,standard,Makkah,7,1,Blue,individual,0
Huendae,suv,4,2004,"80,752 SAR",2007,"55,263 SAR",123165,16.78,2WD,standard,Dammam,7,3,White,company,1
Mercetes,suv,4,2003,"110,836 SAR",2006,"62,544 SAR",26876,8.15,2WD,standard,Riyadh,5,3,Black,individual,0
Fourd,crossover,4,2005,"92,251 SAR",2006,"56,789 SAR",50184,3.03,2WD,standard,Dhahran,6,2,Blue,individual,0
Shevy,sedan,4,2009,"99,855 SAR",2015,"40,553 SAR",258799,4.04,4WD,standard,Dhahran,8,2,Gray,individual,0
Toyoda,suv,4,2004,"135,663 SAR",2009,"69,363 SAR",206133,7.26,2WD,premium,Makkah,4,2,White,individual,0
JournalMotors,crossover,4,2008,"117,477 SAR",2009,"76,336 SAR",43086,5.49,4WD,standard,Jeddah,7,1,Black,individual,0
JournalMotors,crossover,4,2000,"100,265 SAR",2001,"68,581 SAR",8536,9.39,4WD,standard,Dammam,12,2,Blue,individual,0
Honta,suv,6,1996,"96,489 SAR",2001,"55,317 SAR",108929,10.77,2WD,premium,Madinah,3,1,White,individual,1
Wolksvagon,crossover,4,2003,"91,202 SAR",2009,"47,197 SAR",123131,13.17,4WD,standard,Riyadh,5,2,Black,individual,0
Fourd,sedan,4,2005,"76,875 SAR",2012,"32,864 SAR",134225,10.52,2WD,standard,Riyadh,4,3,Black,individual,0
JournalMotors,sedan,4,1999,"95,569 SAR",2003,"45,799 SAR",140678,10.61,2WD,premium,Dammam,8,3,White,company,0
JournalMotors,sedan,4,2001,"71,021 SAR",2007,"31,879 SAR",70638,6.37,2WD,standard,Dhahran,9,2,Red,company,1
Huendae,crossover,4,2004,"108,530 SAR",2008,"66,561 SAR",79974,19.75,4WD,premium,Madinah,5,2,Blue,individual,0
Huendae,sedan,4,1996,"45,947 SAR",1999,"33,274 SAR",135812,20.54,2WD,standard,Makkah,0,2,Black,individual,0
Wolksvagon,sedan,4,1999,"58,511 SAR",2003,"35,729 SAR",83497,10.35,2WD,standard,Makkah,4,3,Black,individual,0
BeEmW,crossover,6,2000,"83,554 SAR",2002,"57,944 SAR",46650,5.5,2WD,standard,Madinah,3,2,Black,company,0
Honta,sedan,4,1999,"68,263 SAR",2003,"39,772 SAR",168125,26.32,2WD,premium,Madinah,6,1,Black,individual,0
Masda,suv,4,2006,"100,817 SAR",2009,"59,735 SAR",114764,8.82,4WD,standard,Dhahran,8,2,Black,individual,0
Toyoda,sedan,6,2003,"76,001 SAR",2008,"42,744 SAR",173461,16.41,4WD,standard,Makkah,11,3,Black,company,0
Nesshan,suv,6,1998,"86,046 SAR",2003,"46,981 SAR",47689,9.54,4WD,standard,Madinah,2,1,Red,individual,0
Shevy,suv,6,2002,"108,662 SAR",2005,"58,252 SAR",57019,3.85,2WD,standard,Madinah,4,4,Silver,company,0
Shevy,crossover,4,2002,"121,702 SAR",2004,"75,960 SAR",41685,7.03,2WD,premium,Madinah,6,1,Gray,individual,0
Honta,crossover,8,2006,"94,096 SAR",2010,"52,463 SAR",87067,8.25,2WD,premium,Madinah,8,2,Black,individual,0
Masda,suv,4,2003,"110,836 SAR",2011,"34,826 SAR",313833,9.51,2WD,premium,Makkah,1,1,White,individual,1
Masda,sedan,4,2005,"76,875 SAR",2013,"22,774 SAR",161055,20.57,2WD,premium,Makkah,11,4,Gray,individual,0
BeEmW,suv,4,2005,"115,313 SAR",2010,"51,268 SAR",30034,7.22,2WD,standard,Jeddah,6,3,Blue,individual,0
Masda,sedan,8,2000,"59,681 SAR",2005,"29,327 SAR",106839,12.26,4WD,standard,Makkah,11,1,Black,individual,0
Shevy,sedan,4,2004,"126,619 SAR",2010,"54,129 SAR",145406,7.28,4WD,premium,Dammam,8,2,Gray,individual,0
JournalMotors,crossover,4,1997,"78,735 SAR",2004,"31,976 SAR",263731,5.8,2WD,standard,Riyadh,4,2,Blue,individual,0
Wolksvagon,sedan,4,1998,"57,364 SAR",2001,"37,226 SAR",98902,14.02,2WD,standard,Makkah,6,2,Blue,individual,0
Masda,suv,4,2003,"110,836 SAR",2006,"65,671 SAR",52340,10.43,2WD,premium,Jeddah,4,4,Blue,individual,0
Mercetes,crossover,4,2001,"102,271 SAR",2004,"60,597 SAR",58601,7.75,4WD,standard,Jeddah,6,1,White,individual,1
Fourd,crossover,4,2006,"158,081 SAR",2009,"89,205 SAR",28100,4.69,4WD,premium,Dammam,14,3,Red,individual,0
Toyoda,suv,4,2007,"102,833 SAR",2008,"85,145 SAR",12531,8.86,2WD,standard,Dammam,11,3,White,individual,0
JournalMotors,suv,4,1999,"143,353 SAR",2004,"63,911 SAR",198816,4.56,2WD,premium,Dhahran,3,4,Red,company,0
Toyoda,suv,6,2006,"100,817 SAR",2009,"58,882 SAR",152828,7.12,2WD,standard,Madinah,5,4,Blue,individual,0
Nesshan,suv,4,2005,"82,367 SAR",2008,"51,372 SAR",59774,12.74,2WD,standard,Riyadh,10,3,White,individual,0
Huendae,sedan,6,2007,"57,129 SAR",2013,"32,991 SAR",112791,19.96,2WD,standard,Madinah,3,2,Blue,company,0
Shevy,suv,4,1997,"137,787 SAR",2003,"58,903 SAR",62491,4.79,2WD,premium,Dammam,11,3,Black,individual,0
BeEmW,sedan,4,2001,"119,316 SAR",2008,"51,007 SAR",139555,6.13,4WD,premium,Dammam,8,3,Silver,individual,0
Fourd,crossover,4,2004,"90,442 SAR",2004,"61,862 SAR",1071,10.17,2WD,standard,Makkah,1,3,Gray,individual,0
Masda,suv,4,2001,"76,094 SAR",2005,"47,140 SAR",82226,6.83,2WD,standard,Riyadh,3,3,Silver,individual,0
Toyoda,suv,4,2002,"111,767 SAR",2004,"93,828 SAR",12894,9.99,4WD,standard,Madinah,1,3,White,individual,0
Masda,suv,8,2008,"104,890 SAR",2012,"52,633 SAR",208028,4.29,4WD,standard,Riyadh,6,2,Blue,individual,0
Toyoda,suv,6,2007,"123,400 SAR",2010,"88,509 SAR",59771,11.12,4WD,standard,Madinah,11,3,White,company,1
Masda,sedan,4,2000,"49,734 SAR",2003,"31,019 SAR",20543,10.09,2WD,standard,Jeddah,11,2,Red,individual,0
Shevy,crossover,4,1999,"98,299 SAR",1999,"60,512 SAR",1136,6.42,4WD,standard,Dammam,4,2,Silver,individual,0
Honta,suv,4,2005,"82,367 SAR",2012,"40,864 SAR",74393,14.86,2WD,standard,Dhahran,5,2,Red,individual,1
Huendae,crossover,4,2001,"60,875 SAR",2002,"43,720 SAR",49910,13.74,2WD,standard,Riyadh,10,2,Red,individual,0
Toyoda,sedan,8,2003,"76,001 SAR",2005,"66,992 SAR",36192,10.24,4WD,standard,Riyadh,3,1,Gray,individual,1
Fourd,crossover,8,2001,"85,225 SAR",2001,"58,293 SAR",1099,5.33,2WD,standard,Riyadh,2,3,Silver,individual,0
Masda,sedan,4,2009,"59,437 SAR",2011,"42,847 SAR",78365,15.17,2WD,standard,Riyadh,6,1,Red,individual,0
Nesshan,suv,6,2000,"74,602 SAR",2006,"37,011 SAR",109392,12.77,2WD,standard,Dammam,7,2,Blue,individual,1
Toyoda,suv,6,2003,"114,002 SAR",2004,"89,673 SAR",47648,7.92,4WD,standard,Riyadh,8,2,Blue,individual,0
Toyoda,sedan,6,2001,"60,875 SAR",2009,"19,846 SAR",77456,8.99,2WD,standard,Dammam,9,1,Black,individual,1
Wolksvagon,crossover,4,2004,"77,522 SAR",2007,"52,955 SAR",36512,13.21,2WD,standard,Jeddah,9,2,White,company,0
JournalMotors,sedan,6,2007,"79,981 SAR",2010,"50,148 SAR",28491,3.67,2WD,standard,Dhahran,3,3,Black,individual,0
Masda,suv,8,1995,"81,083 SAR",2003,"21,837 SAR",341100,6.22,4WD,standard,Riyadh,9,3,Gray,individual,0
Nesshan,crossover,4,1999,"58,511 SAR",2001,"42,382 SAR",17129,14.69,2WD,standard,Dhahran,4,2,Silver,individual,1
JournalMotors,sedan,4,2005,"76,875 SAR",2007,"55,978 SAR",40504,6.47,2WD,standard,Dammam,2,2,Blue,individual,1
Masda,sedan,6,2000,"49,734 SAR",2003,"31,019 SAR",159745,12.33,2WD,standard,Makkah,2,2,Gray,company,0
JournalMotors,crossover,8,2005,"110,701 SAR",2011,"47,324 SAR",117807,3.21,4WD,standard,Makkah,8,1,Silver,individual,0
JournalMotors,suv,8,2000,"104,443 SAR",2007,"46,881 SAR",100704,1.54,2WD,standard,Dammam,7,3,Gray,individual,1
Shevy,crossover,4,2003,"106,402 SAR",2010,"45,486 SAR",78814,8.08,4WD,standard,Makkah,12,3,Silver,individual,0
Shevy,sedan,4,1999,"81,916 SAR",2001,"53,684 SAR",45458,3.77,4WD,standard,Madinah,10,3,Gray,company,1
Huendae,sedan,4,2001,"50,729 SAR",2009,"15,979 SAR",157611,12.57,2WD,standard,Dhahran,2,2,Silver,individual,0
Huendae,crossover,6,1996,"55,136 SAR",2002,"26,051 SAR",44902,14.35,2WD,standard,Dammam,9,1,White,individual,0
Shevy,suv,4,2004,"113,052 SAR",2007,"67,339 SAR",135950,5.59,2WD,standard,Riyadh,2,1,Silver,individual,0
Masda,sedan,4,2007,"57,129 SAR",2010,"39,096 SAR",127950,22.43,2WD,standard,Dammam,4,1,White,individual,1
BeEmW,suv,8,1999,"102,395 SAR",2004,"47,801 SAR",80453,3.97,2WD,standard,Dammam,11,2,White,company,1
Toyoda,sedan,6,2003,"63,334 SAR",2008,"35,620 SAR",214720,15.54,2WD,standard,Riyadh,6,2,White,individual,0
Honta,crossover,4,2003,"63,334 SAR",2006,"41,278 SAR",113575,17.93,2WD,standard,Riyadh,5,1,Silver,company,0
Honta,suv,4,2004,"80,752 SAR",2009,"39,681 SAR",51541,12.64,2WD,standard,Riyadh,5,1,White,individual,0
Masda,crossover,4,1997,"56,239 SAR",2001,"31,128 SAR",140423,15.22,2WD,standard,Dhahran,4,4,Brown,company,0
Mercetes,suv,6,2004,"113,052 SAR",2012,"27,547 SAR",74310,2.74,2WD,standard,Dammam,5,4,Black,individual,0
Nesshan,sedan,6,2005,"54,911 SAR",2009,"29,084 SAR",181491,12.45,2WD,standard,Makkah,6,2,Silver,individual,0
Nesshan,sedan,4,1997,"46,866 SAR",2004,"23,140 SAR",341345,15.04,2WD,standard,Dhahran,7,2,Blue,individual,0
Shevy,sedan,4,2008,"114,213 SAR",2011,"58,166 SAR",139597,8.47,2WD,premium,Dhahran,6,4,White,company,0
Masda,suv,4,1992,"63,672 SAR",1998,"33,093 SAR",116905,16.82,2WD,standard,Riyadh,9,3,Black,individual,0
Huendae,crossover,6,2003,"88,668 SAR",2012,"29,326 SAR",82271,13.27,2WD,premium,Jeddah,3,2,White,individual,1
Fourd,suv,8,1999,"102,395 SAR",2004,"45,524 SAR",46257,2.74,2WD,standard,Dhahran,5,1,Black,individual,0
Toyoda,sedan,6,1997,"56,239 SAR",2002,"30,267 SAR",88027,9.88,2WD,standard,Makkah,7,2,Blue,individual,0
Nesshan,suv,6,2005,"82,367 SAR",2009,"51,026 SAR",75157,5.72,2WD,standard,Makkah,1,2,White,individual,0
JournalMotors,crossover,6,2001,"119,316 SAR",2002,"81,408 SAR",24794,8.8,2WD,premium,Madinah,8,4,Black,individual,1
Huendae,crossover,4,1999,"58,511 SAR",2001,"46,620 SAR",25306,16.66,2WD,standard,Madinah,8,3,Gray,company,1
Nesshan,suv,4,1998,"86,046 SAR",2003,"46,863 SAR",218247,13.84,4WD,standard,Jeddah,3,2,White,individual,1
Huendae,suv,4,2008,"104,890 SAR",2013,"51,542 SAR",42441,9.75,4WD,standard,Makkah,4,1,Gray,individual,0
Mercetes,crossover,4,1995,"75,678 SAR",1998,"42,705 SAR",32231,9.53,2WD,standard,Makkah,6,1,White,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2011,"34,507 SAR",60633,3.43,2WD,standard,Dhahran,7,1,Blue,individual,1
Shevy,crossover,4,1990,"95,961 SAR",1994,"53,786 SAR",47730,5.87,2WD,premium,Jeddah,0,1,Red,individual,0
Honta,suv,4,2007,"119,972 SAR",2011,"70,234 SAR",82298,14.31,2WD,premium,Riyadh,4,1,White,individual,1
Toyoda,sedan,4,2008,"69,926 SAR",2013,"45,997 SAR",98747,19.2,2WD,standard,Riyadh,2,3,White,individual,0
Fourd,suv,6,2006,"164,668 SAR",2009,"97,568 SAR",36339,3.03,2WD,premium,Riyadh,12,2,Silver,individual,1
Fourd,suv,6,2005,"138,376 SAR",2011,"59,155 SAR",61261,6.61,4WD,standard,Riyadh,11,3,White,individual,0
Shevy,crossover,6,2006,"94,096 SAR",2012,"38,214 SAR",223639,2.77,2WD,standard,Dhahran,11,1,White,company,0
Shevy,crossover,4,1990,"68,544 SAR",1997,"32,558 SAR",164097,6.39,2WD,standard,Riyadh,3,1,Blue,individual,0
Shevy,suv,6,1998,"168,651 SAR",2002,"94,528 SAR",79949,4.81,4WD,premium,Dhahran,2,1,Blue,individual,0
Honta,crossover,4,2000,"59,681 SAR",2002,"47,552 SAR",25966,19.37,2WD,standard,Madinah,5,1,Blue,company,1
JournalMotors,suv,8,2007,"201,554 SAR",2008,"137,518 SAR",43322,1.76,4WD,premium,Dammam,5,2,Red,company,1
Masda,crossover,4,2006,"94,096 SAR",2012,"42,237 SAR",209324,12.53,2WD,premium,Madinah,4,2,Black,company,0
JournalMotors,sedan,4,1998,"66,925 SAR",2002,"33,760 SAR",39529,8.4,2WD,standard,Jeddah,6,2,Red,individual,0
Huendae,crossover,8,2000,"71,618 SAR",2009,"19,288 SAR",313709,13.62,4WD,standard,Madinah,5,3,Gray,individual,0
Huendae,sedan,4,2003,"52,779 SAR",2009,"27,363 SAR",224360,18.34,2WD,standard,Riyadh,6,2,Black,individual,1
Huendae,suv,8,1992,"63,672 SAR",1996,"37,472 SAR",157602,4.83,2WD,standard,Riyadh,3,2,White,company,0
Fourd,suv,8,2000,"146,220 SAR",2006,"62,509 SAR",123037,2.84,2WD,premium,Madinah,10,1,Silver,individual,0
Shevy,sedan,4,1995,"105,949 SAR",1998,"59,787 SAR",37066,6.33,4WD,premium,Dammam,7,3,Silver,company,0
BeEmW,sedan,4,2001,"71,021 SAR",2005,"34,035 SAR",175305,7.83,2WD,standard,Madinah,7,2,Silver,individual,0
JournalMotors,suv,4,2005,"138,376 SAR",2009,"69,803 SAR",83431,4.27,4WD,standard,Riyadh,6,2,White,company,0
Honta,suv,4,1999,"102,395 SAR",2004,"52,832 SAR",60476,13.95,2WD,premium,Madinah,5,1,Silver,individual,1
Huendae,suv,6,2002,"93,139 SAR",2007,"48,311 SAR",155818,11.12,4WD,standard,Dhahran,3,3,Gray,individual,0
BeEmW,sedan,4,1998,"80,310 SAR",2002,"40,411 SAR",150226,10.42,4WD,standard,Dammam,4,3,Black,individual,1
